Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
BP-11185,CA-2016-115574,2016-12-23,2016-12-24,First Class,FUR-BO-10003441,2
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,TEC-AC-10003832,3
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,FUR-FU-10003731,4
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,TEC-AC-10001465,2
MH-17440,CA-2016-141523,2016-12-19,2016-12-24,Second Class,OFF-BI-10000948,3
MH-17440,CA-2016-141523,2016-12-19,2016-12-24,Second Class,OFF-AR-10001545,2
ED-13885,CA-2016-149916,2016-12-22,2016-12-24,Second Class,TEC-MA-10000752,1
ED-13885,CA-2016-149916,2016-12-22,2016-12-24,Second Class,OFF-BI-10004002,4
AB-10255,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,OFF-BI-10003910,2
AB-10255,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,FUR-FU-10001918,4
SC-20800,CA-2016-168536,2016-12-20,2016-12-24,Standard Class,TEC-AC-10002323,3
CS-12400,CA-2017-107293,2017-09-05,2017-09-06,First Class,OFF-AR-10003732,1
SS-20875,CA-2017-107909,2017-09-01,2017-09-06,Standard Class,TEC-AC-10001998,1
SS-20875,CA-2017-107909,2017-09-01,2017-09-06,Standard Class,OFF-BI-10003476,5
MC-18100,CA-2017-113075,2017-09-02,2017-09-06,Standard Class,TEC-AC-10003441,3
RK-19300,CA-2017-114216,2017-09-02,2017-09-06,Standard Class,OFF-PA-10002195,3
PK-19075,CA-2017-116680,2017-09-04,2017-09-06,Second Class,OFF-BI-10004022,6
PK-19075,CA-2017-116680,2017-09-04,2017-09-06,Second Class,FUR-TA-10001771,8
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,FUR-BO-10000112,9
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,OFF-PA-10004041,3
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,OFF-AR-10001149,3
AH-10210,CA-2017-146983,2017-09-02,2017-09-06,Standard Class,OFF-BI-10003650,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AR-10000658,2
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-BI-10004970,8
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-LA-10001641,6
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-PH-10003885,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-CH-10003379,5
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-TA-10001889,1
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AR-10004582,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AP-10000358,1
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-AC-10002842,2
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-PA-10003893,4
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-AC-10000109,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-FU-10001196,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,OFF-AR-10003251,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,FUR-CH-10004626,1
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,FUR-CH-10004860,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,OFF-PA-10000418,4
JL-15235,US-2017-163657,2017-09-02,2017-09-06,Standard Class,OFF-BI-10000138,5
JL-15235,US-2017-163657,2017-09-02,2017-09-06,Standard Class,FUR-TA-10004607,2
VM-21835,US-2017-166394,2017-09-04,2017-09-06,Second Class,OFF-FA-10001843,6
EJ-14155,CA-2014-105648,2014-03-03,2014-03-07,Standard Class,FUR-TA-10002958,3
SC-20020,CA-2014-130421,2014-03-03,2014-03-07,Standard Class,OFF-AP-10002534,3
AJ-10945,CA-2014-155852,2014-03-03,2014-03-07,Second Class,OFF-AR-10003560,4
GW-14605,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,OFF-ST-10003692,3
GW-14605,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,FUR-TA-10001866,3
AP-10915,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,OFF-AR-10003156,3
AP-10915,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,FUR-CH-10000988,1
PK-19075,CA-2014-105893,2014-11-11,2014-11-18,Standard Class,OFF-ST-10004186,6
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,TEC-PH-10004188,4
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,FUR-BO-10004015,3
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,OFF-ST-10000991,3
DP-13000,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,FUR-FU-10004587,3
DP-13000,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,TEC-AC-10002567,2
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,OFF-SU-10002537,2
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,TEC-AC-10003832,3
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,FUR-FU-10002505,3
JL-15505,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,OFF-BI-10000756,3
JL-15505,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,OFF-BI-10000546,4
RM-19675,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,FUR-CH-10001797,2
RM-19675,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,OFF-PA-10004470,2
GH-14410,US-2015-164966,2015-07-30,2015-08-01,First Class,FUR-CH-10002304,6
EB-13750,CA-2016-126809,2016-04-09,2016-04-13,Standard Class,OFF-BI-10003712,9
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-AR-10002399,4
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-EN-10001137,2
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,FUR-BO-10002268,6
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-PA-10002713,5
BV-11245,CA-2016-123526,2016-12-24,2016-12-25,First Class,OFF-PA-10002986,5
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,FUR-TA-10001086,6
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,OFF-BI-10002103,2
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,OFF-BI-10000174,6
LC-17140,CA-2016-137043,2016-12-23,2016-12-25,Second Class,FUR-FU-10003664,3
LC-17140,CA-2016-137043,2016-12-23,2016-12-25,Second Class,FUR-FU-10003664,6
PF-19225,CA-2017-110380,2017-09-02,2017-09-07,Standard Class,OFF-AR-10000422,3
TG-21640,CA-2017-128783,2017-09-07,2017-09-07,Same Day,TEC-AC-10002473,4
TG-21640,CA-2017-128783,2017-09-07,2017-09-07,Same Day,FUR-FU-10003623,5
BE-11335,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,TEC-PH-10001494,4
BE-11335,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,OFF-ST-10003816,2
BE-11335,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,TEC-AC-10004666,7
TB-21055,CA-2017-145037,2017-09-02,2017-09-07,Second Class,OFF-PA-10000157,4
TB-21055,CA-2017-145037,2017-09-02,2017-09-07,Second Class,OFF-ST-10000918,1
TB-21055,CA-2017-145037,2017-09-02,2017-09-07,Second Class,OFF-PA-10002499,3
AP-10915,CA-2017-146136,2017-09-03,2017-09-07,Standard Class,OFF-EN-10001219,4
MY-18295,CA-2017-167626,2017-09-03,2017-09-07,Standard Class,TEC-AC-10004353,2
MY-18295,CA-2017-167626,2017-09-03,2017-09-07,Standard Class,OFF-PA-10003424,3
CK-12325,US-2017-135230,2017-09-01,2017-09-07,Standard Class,OFF-AR-10001166,1
JK-15730,US-2017-153255,2017-09-03,2017-09-07,Second Class,FUR-BO-10004218,2
KN-16705,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,OFF-EN-10001990,2
KN-16705,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,OFF-PA-10000587,5
AP-10720,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,TEC-PH-10004700,1
AP-10720,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,OFF-BI-10003429,5
AP-10720,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,OFF-BI-10004593,3
AB-10015,CA-2014-156587,2014-03-07,2014-03-08,First Class,FUR-CH-10004477,1
AB-10015,CA-2014-156587,2014-03-07,2014-03-08,First Class,OFF-ST-10002344,3
AB-10015,CA-2014-156587,2014-03-07,2014-03-08,First Class,OFF-AR-10001427,3
AB-10150,CA-2014-169061,2014-03-05,2014-03-08,Second Class,OFF-AR-10000588,3
AB-10150,CA-2014-169061,2014-03-05,2014-03-08,Second Class,OFF-SU-10000381,2
AB-10150,CA-2014-169061,2014-03-05,2014-03-08,Second Class,OFF-BI-10001617,6
AB-10150,CA-2014-169061,2014-03-05,2014-03-08,Second Class,TEC-AC-10002001,3
AB-10150,CA-2014-169061,2014-03-05,2014-03-08,Second Class,OFF-PA-10001878,2
JS-15595,US-2014-127978,2014-03-03,2014-03-08,Standard Class,OFF-ST-10002486,8
JS-15595,US-2014-127978,2014-03-03,2014-03-08,Standard Class,OFF-LA-10000305,3
JS-15595,US-2014-127978,2014-03-03,2014-03-08,Standard Class,FUR-BO-10001972,5
TS-21205,CA-2014-140662,2014-11-17,2014-11-19,First Class,OFF-PA-10003395,7
TS-21205,CA-2014-140662,2014-11-17,2014-11-19,First Class,OFF-AP-10001242,3
TS-21205,CA-2014-140662,2014-11-17,2014-11-19,First Class,TEC-AC-10001314,2
HA-14920,CA-2015-136735,2015-07-26,2015-08-02,Standard Class,OFF-EN-10002230,2
PG-18820,US-2015-129553,2015-07-27,2015-08-02,Standard Class,TEC-PH-10004897,3
EH-14125,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,OFF-BI-10004224,6
EH-14125,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,OFF-EN-10002312,1
KT-16465,CA-2016-112669,2016-04-14,2016-04-14,Same Day,FUR-CH-10004086,4
KT-16465,CA-2016-112669,2016-04-14,2016-04-14,Same Day,OFF-ST-10001228,4
HF-14995,CA-2016-117681,2016-04-09,2016-04-14,Standard Class,FUR-BO-10001798,5
CK-12595,CA-2016-124233,2016-04-08,2016-04-14,Standard Class,FUR-FU-10002597,5
SW-20350,CA-2016-128517,2016-04-09,2016-04-14,Second Class,OFF-BI-10000831,2
SW-20350,CA-2016-128517,2016-04-09,2016-04-14,Second Class,TEC-PH-10002555,2
PG-18820,CA-2016-150000,2016-04-08,2016-04-14,Standard Class,OFF-EN-10002973,4
JF-15295,CA-2016-163594,2016-04-12,2016-04-14,First Class,FUR-CH-10000225,3
JF-15295,CA-2016-163594,2016-04-12,2016-04-14,First Class,OFF-BI-10003707,3
JF-15295,CA-2016-163594,2016-04-12,2016-04-14,First Class,OFF-PA-10000809,3
LC-16885,CA-2016-103359,2016-12-22,2016-12-26,Standard Class,OFF-BI-10004233,2
LA-16780,CA-2016-132829,2016-12-23,2016-12-26,Second Class,OFF-LA-10002945,9
LA-16780,CA-2016-132829,2016-12-23,2016-12-26,Second Class,TEC-PH-10004345,3
LA-16780,CA-2016-132829,2016-12-23,2016-12-26,Second Class,TEC-PH-10004539,3
LA-16780,CA-2016-132829,2016-12-23,2016-12-26,Second Class,TEC-PH-10004912,3
LA-16780,CA-2016-132829,2016-12-23,2016-12-26,Second Class,FUR-FU-10000206,2
JK-16120,CA-2017-100783,2017-09-04,2017-09-08,Second Class,OFF-AR-10000380,1
GM-14695,CA-2017-102750,2017-09-04,2017-09-08,Second Class,FUR-TA-10000198,3
JS-15595,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,OFF-FA-10002280,4
JS-15595,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,OFF-AP-10003278,2
JS-15595,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,OFF-ST-10003994,5
Dl-13600,CA-2017-114552,2017-09-02,2017-09-08,Standard Class,FUR-FU-10002960,3
AB-10150,CA-2017-120761,2017-09-04,2017-09-08,Standard Class,TEC-AC-10000171,4
AW-10840,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,OFF-AR-10001919,5
AW-10840,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,TEC-PH-10003484,2
AW-10840,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,OFF-LA-10004544,5
SC-20050,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,OFF-BI-10002225,5
SC-20050,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,TEC-AC-10000474,3
CV-12805,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,OFF-BI-10001757,3
RA-19285,CA-2017-141929,2017-09-04,2017-09-08,Standard Class,OFF-BI-10004632,2
RA-19285,CA-2017-141929,2017-09-04,2017-09-08,Standard Class,OFF-ST-10002974,5
RA-19285,CA-2017-141929,2017-09-04,2017-09-08,Standard Class,TEC-PH-10002185,1
EJ-14155,CA-2017-147410,2017-09-04,2017-09-08,Standard Class,OFF-ST-10003805,2
JM-16195,CA-2017-151008,2017-09-07,2017-09-08,First Class,TEC-PH-10002807,4
JM-16195,CA-2017-151008,2017-09-07,2017-09-08,First Class,FUR-FU-10002396,2
JD-15790,CA-2017-152485,2017-09-04,2017-09-08,Standard Class,OFF-ST-10004950,1
JD-15790,CA-2017-152485,2017-09-04,2017-09-08,Standard Class,OFF-AR-10003759,7
JD-15790,CA-2017-152485,2017-09-04,2017-09-08,Standard Class,OFF-AR-10001940,5
AG-10900,CA-2017-161557,2017-09-03,2017-09-08,Standard Class,FUR-FU-10004622,5
AG-10300,CA-2017-161823,2017-09-03,2017-09-08,Standard Class,OFF-AR-10002053,2
DO-13645,US-2017-117450,2017-09-04,2017-09-08,Standard Class,FUR-CH-10003817,2
DO-13645,US-2017-117450,2017-09-04,2017-09-08,Standard Class,OFF-PA-10000289,2
EP-13915,US-2017-122637,2017-09-03,2017-09-08,Second Class,OFF-BI-10002429,7
SC-20095,CA-2014-117016,2014-03-04,2014-03-09,Standard Class,OFF-AR-10001374,3
JC-16105,CA-2014-141173,2014-11-18,2014-11-20,Second Class,OFF-ST-10000885,5
RH-19510,CA-2014-149643,2014-11-16,2014-11-20,Standard Class,TEC-PH-10000038,2
CC-12220,CA-2014-161634,2014-11-14,2014-11-20,Standard Class,OFF-PA-10002262,5
PW-19240,CA-2014-164210,2014-11-18,2014-11-20,Second Class,OFF-PA-10002259,4
PW-19240,CA-2014-164210,2014-11-18,2014-11-20,Second Class,FUR-TA-10000849,2
AB-10165,US-2014-139500,2014-11-16,2014-11-20,Standard Class,FUR-CH-10002017,2
CC-12610,CA-2015-132507,2015-07-30,2015-08-03,Second Class,OFF-ST-10000943,4
QJ-19255,CA-2016-109652,2016-04-10,2016-04-15,Standard Class,OFF-AR-10000034,4
CK-12325,CA-2016-134789,2016-04-08,2016-04-15,Standard Class,OFF-PA-10001934,4
CK-12325,CA-2016-134789,2016-04-08,2016-04-15,Standard Class,OFF-FA-10002280,6
CK-12325,CA-2016-134789,2016-04-08,2016-04-15,Standard Class,FUR-FU-10003268,4
SP-20920,CA-2016-152800,2016-04-13,2016-04-15,First Class,OFF-EN-10001509,3
RC-19825,CA-2016-114538,2016-12-26,2016-12-27,First Class,OFF-AR-10002445,2
PW-19030,CA-2016-140438,2016-12-24,2016-12-27,Second Class,TEC-PH-10001750,3
LP-17095,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,TEC-AC-10004568,4
LP-17095,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,OFF-AR-10001897,5
LP-17095,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,OFF-PA-10001800,3
MD-17350,CA-2017-109757,2017-09-04,2017-09-09,Second Class,OFF-PA-10000007,4
MD-17350,CA-2017-109757,2017-09-04,2017-09-09,Second Class,OFF-BI-10001634,2
MD-17350,CA-2017-109757,2017-09-04,2017-09-09,Second Class,OFF-AR-10002335,4
MD-17350,CA-2017-109757,2017-09-04,2017-09-09,Second Class,OFF-BI-10004001,5
FC-14245,CA-2017-144456,2017-09-08,2017-09-09,First Class,TEC-PH-10001750,3
FC-14245,CA-2017-144456,2017-09-08,2017-09-09,First Class,OFF-ST-10001321,5
Dp-13240,CA-2017-163692,2017-09-07,2017-09-09,First Class,OFF-BI-10003291,3
AA-10375,US-2017-169488,2017-09-07,2017-09-09,First Class,OFF-PA-10002659,5
AA-10375,US-2017-169488,2017-09-07,2017-09-09,First Class,OFF-PA-10000157,2
JG-15805,CA-2014-104829,2014-11-18,2014-11-21,Second Class,OFF-PA-10003016,7
JF-15190,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,OFF-PA-10002137,4
JF-15190,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,OFF-AR-10001315,3
JF-15190,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,OFF-AP-10002118,2
CB-12025,CA-2014-130869,2014-11-17,2014-11-21,Standard Class,OFF-EN-10002600,3
MP-17470,CA-2014-145926,2014-11-17,2014-11-21,Standard Class,FUR-CH-10004289,5
JK-15730,CA-2014-163468,2014-11-18,2014-11-21,First Class,OFF-ST-10000025,5
JK-15730,CA-2014-163468,2014-11-18,2014-11-21,First Class,OFF-BI-10004728,3
JK-15730,CA-2014-163468,2014-11-18,2014-11-21,First Class,FUR-FU-10001546,2
JK-15730,CA-2014-163468,2014-11-18,2014-11-21,First Class,FUR-TA-10002533,4
JK-15730,CA-2014-163468,2014-11-18,2014-11-21,First Class,FUR-BO-10003546,6
SR-20740,US-2014-147704,2014-11-16,2014-11-21,Standard Class,OFF-EN-10004483,5
SR-20740,US-2014-147704,2014-11-16,2014-11-21,Standard Class,OFF-BI-10001634,4
SR-20740,US-2014-147704,2014-11-16,2014-11-21,Standard Class,OFF-PA-10003270,6
SR-20740,US-2014-147704,2014-11-16,2014-11-21,Standard Class,OFF-ST-10000675,5
RD-19900,US-2014-149034,2014-11-19,2014-11-21,First Class,TEC-AC-10003023,1
BD-11605,CA-2016-112102,2016-04-12,2016-04-16,Standard Class,FUR-TA-10004086,4
BD-11605,CA-2016-112102,2016-04-12,2016-04-16,Standard Class,OFF-EN-10002500,5
BD-11605,CA-2016-112102,2016-04-12,2016-04-16,Standard Class,OFF-PA-10000100,1
FM-14215,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,OFF-BI-10000174,5
FM-14215,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,OFF-PA-10002787,2
BP-11290,CA-2016-142398,2016-04-12,2016-04-16,Standard Class,OFF-BI-10004826,1
BP-11290,CA-2016-142398,2016-04-12,2016-04-16,Standard Class,FUR-CH-10001545,7
BD-11620,CA-2016-111941,2016-12-25,2016-12-28,Second Class,OFF-BI-10001524,2
DN-13690,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,FUR-FU-10000277,8
DN-13690,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,FUR-FU-10001934,2
FM-14290,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,TEC-PH-10002645,5
FM-14290,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,OFF-PA-10000477,2
NM-18520,CA-2016-136049,2016-12-23,2016-12-28,Standard Class,OFF-BI-10001267,3
JM-15535,CA-2016-157259,2016-12-24,2016-12-28,Standard Class,FUR-FU-10003192,9
CA-11965,CA-2016-157791,2016-12-23,2016-12-28,Second Class,TEC-CO-10002095,4
SA-20830,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,FUR-FU-10001935,4
SA-20830,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,OFF-BI-10003694,10
SA-20830,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,FUR-FU-10002878,1
GK-14620,US-2016-116729,2016-12-25,2016-12-28,First Class,OFF-PA-10002005,7
GK-14620,US-2016-116729,2016-12-25,2016-12-28,First Class,TEC-PH-10002200,7
GK-14620,US-2016-116729,2016-12-25,2016-12-28,First Class,TEC-AC-10001465,7
RB-19795,US-2016-168620,2016-12-24,2016-12-28,Second Class,TEC-AC-10004469,8
RB-19795,US-2016-168620,2016-12-24,2016-12-28,Second Class,OFF-ST-10003716,3
RB-19795,US-2016-168620,2016-12-24,2016-12-28,Second Class,OFF-BI-10001575,3
TH-21235,CA-2017-117261,2017-09-04,2017-09-10,Standard Class,OFF-ST-10000419,4
MM-17920,CA-2017-117394,2017-09-04,2017-09-10,Standard Class,TEC-AC-10000199,4
SH-20395,CA-2017-122280,2017-09-10,2017-09-10,Same Day,OFF-PA-10004911,2
FH-14275,CA-2017-128370,2017-09-10,2017-09-10,Same Day,OFF-BI-10004140,2
FH-14275,CA-2017-128370,2017-09-10,2017-09-10,Same Day,FUR-CH-10002602,3
JD-16015,CA-2017-152198,2017-09-09,2017-09-10,First Class,OFF-LA-10000443,6
JD-16015,CA-2017-152198,2017-09-09,2017-09-10,First Class,OFF-BI-10003669,3
JD-16015,CA-2017-152198,2017-09-09,2017-09-10,First Class,OFF-BI-10001628,2
RS-19765,CA-2017-152856,2017-09-08,2017-09-10,Second Class,TEC-AC-10004864,4
PF-19225,US-2017-130687,2017-09-07,2017-09-10,First Class,TEC-PH-10002033,2
PF-19225,US-2017-130687,2017-09-07,2017-09-10,First Class,OFF-AR-10004260,1
PF-19225,US-2017-130687,2017-09-07,2017-09-10,First Class,FUR-FU-10004053,4
NP-18685,US-2014-131982,2014-03-07,2014-03-11,Second Class,OFF-BI-10004224,2
FG-14260,CA-2014-101833,2014-11-17,2014-11-22,Second Class,OFF-PA-10003591,3
YC-21895,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,FUR-FU-10002379,3
YC-21895,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,OFF-ST-10002011,7
YC-21895,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,OFF-AR-10003752,5
AD-10180,CA-2014-128062,2014-11-19,2014-11-22,Second Class,OFF-PA-10001583,1
GT-14710,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,OFF-BI-10001359,3
GT-14710,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,FUR-BO-10002213,10
PB-19105,CA-2014-128888,2014-11-15,2014-11-22,Standard Class,OFF-EN-10003001,9
AH-10075,CA-2014-160066,2014-11-16,2014-11-22,Standard Class,OFF-LA-10001045,2
CS-11950,US-2014-159926,2014-11-18,2014-11-22,Standard Class,OFF-BI-10003656,1
CS-11950,US-2014-159926,2014-11-18,2014-11-22,Standard Class,OFF-BI-10004656,3
CS-11950,US-2014-159926,2014-11-18,2014-11-22,Standard Class,FUR-FU-10001473,3
CS-11950,US-2014-159926,2014-11-18,2014-11-22,Standard Class,OFF-ST-10003656,1
CS-11950,US-2014-159926,2014-11-18,2014-11-22,Standard Class,TEC-PH-10001128,6
BE-11455,CA-2015-122406,2015-08-02,2015-08-05,Second Class,TEC-AC-10004571,2
BE-11455,CA-2015-122406,2015-08-02,2015-08-05,Second Class,OFF-PA-10001307,2
BE-11455,CA-2015-122406,2015-08-02,2015-08-05,Second Class,TEC-PH-10001527,3
BE-11455,CA-2015-122406,2015-08-02,2015-08-05,Second Class,FUR-CH-10001973,1
JK-16120,CA-2016-117849,2016-04-15,2016-04-17,Second Class,OFF-PA-10004327,3
BT-11680,CA-2016-123358,2016-04-10,2016-04-17,Standard Class,OFF-ST-10000636,9
BT-11680,CA-2016-123358,2016-04-10,2016-04-17,Standard Class,OFF-AP-10004980,3
BT-11680,CA-2016-123358,2016-04-10,2016-04-17,Standard Class,OFF-BI-10000069,4
BT-11680,CA-2016-123358,2016-04-10,2016-04-17,Standard Class,OFF-ST-10001932,3
TB-21175,CA-2016-124254,2016-04-12,2016-04-17,Standard Class,OFF-ST-10000060,1
TB-21175,CA-2016-124254,2016-04-12,2016-04-17,Standard Class,OFF-PA-10000807,3
TB-21175,CA-2016-124254,2016-04-12,2016-04-17,Standard Class,OFF-ST-10001469,3
BD-11320,CA-2016-136406,2016-04-15,2016-04-17,Second Class,FUR-CH-10002024,2
JM-15580,CA-2016-166625,2016-04-14,2016-04-17,First Class,OFF-BI-10002414,2
TS-21655,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TEC-AC-10001838,2
TS-21655,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,OFF-AR-10003811,9
TS-21655,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,OFF-PA-10003302,3
TS-21655,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,FUR-FU-10003553,5
MC-17590,CA-2016-157868,2016-12-23,2016-12-29,Standard Class,OFF-FA-10000992,7
CB-12025,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,OFF-PA-10003072,3
CB-12025,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,OFF-EN-10001509,3
CB-12025,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,OFF-LA-10002475,5
AG-10390,CA-2017-107244,2017-09-07,2017-09-11,Standard Class,FUR-FU-10002597,4
MG-17875,CA-2017-120705,2017-09-05,2017-09-11,Standard Class,OFF-ST-10001522,2
CB-12025,CA-2017-144484,2017-09-11,2017-09-11,Same Day,FUR-FU-10000260,4
CB-12025,CA-2017-144484,2017-09-11,2017-09-11,Same Day,OFF-AP-10004487,5
SP-20620,CA-2017-148929,2017-09-07,2017-09-11,Standard Class,OFF-ST-10003282,8
AG-10675,US-2017-104094,2017-09-07,2017-09-11,Standard Class,TEC-AC-10002134,1
BF-11020,US-2017-124779,2017-09-08,2017-09-11,First Class,FUR-CH-10003535,5
BF-11020,US-2017-124779,2017-09-08,2017-09-11,First Class,FUR-FU-10001095,2
